domain,window_index,window_start_cycle,window_end_cycle_exclusive,canonical_link_id,packet_count,wire_bits,layer_counts,tool,traffic,injection_rate,seed,queue_occupancy_mean,queue_occupancy_p95,queue_occupancy_max,congestion_cycle_ratio,stall_count,backpressure_count,dominant_stall_reason,source_path,source_sha256,source_selector,metric_semantics,evidence_level
shared_cnn_input,0,0,512,"link[router[3,2]->router[3,3]]",34,4352,conv1:34,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,0 <= release_cycle < 512,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,1,512,1024,"link[router[0,0]->router[0,1]]",103,13184,conv1:103,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,1,512,1024,"link[router[0,0]->router[1,0]]",409,52352,conv1:409,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,1,512,1024,"link[router[0,1]->router[0,2]]",68,8704,conv1:68,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,1,512,1024,"link[router[0,2]->router[0,3]]",34,4352,conv1:34,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,1,512,1024,"link[router[1,0]->router[1,1]]",102,13056,conv1:102,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,1,512,1024,"link[router[1,0]->router[2,0]]",273,34944,conv1:273,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,1,512,1024,"link[router[1,1]->router[1,2]]",68,8704,conv1:68,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,1,512,1024,"link[router[1,2]->router[1,3]]",34,4352,conv1:34,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,1,512,1024,"link[router[2,0]->router[2,1]]",102,13056,conv1:102,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,1,512,1024,"link[router[2,0]->router[3,0]]",137,17536,conv1:137,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,1,512,1024,"link[router[2,1]->router[2,2]]",68,8704,conv1:68,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,1,512,1024,"link[router[2,2]->router[2,3]]",34,4352,conv1:34,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,1,512,1024,"link[router[3,0]->router[3,1]]",102,13056,conv1:102,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,1,512,1024,"link[router[3,1]->router[3,2]]",68,8704,conv1:68,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,1,512,1024,"link[router[3,2]->router[3,3]]",34,4352,conv1:34,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,512 <= release_cycle < 1024,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,2,1024,1536,"link[router[0,0]->router[0,1]]",102,13056,conv1:102,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,2,1024,1536,"link[router[0,0]->router[1,0]]",410,52480,conv1:410,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,2,1024,1536,"link[router[0,1]->router[0,2]]",68,8704,conv1:68,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,2,1024,1536,"link[router[0,2]->router[0,3]]",34,4352,conv1:34,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,2,1024,1536,"link[router[1,0]->router[1,1]]",103,13184,conv1:103,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,2,1024,1536,"link[router[1,0]->router[2,0]]",273,34944,conv1:273,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,2,1024,1536,"link[router[1,1]->router[1,2]]",68,8704,conv1:68,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,2,1024,1536,"link[router[1,2]->router[1,3]]",34,4352,conv1:34,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,2,1024,1536,"link[router[2,0]->router[2,1]]",103,13184,conv1:103,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,2,1024,1536,"link[router[2,0]->router[3,0]]",136,17408,conv1:136,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,2,1024,1536,"link[router[2,1]->router[2,2]]",68,8704,conv1:68,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,2,1024,1536,"link[router[2,2]->router[2,3]]",34,4352,conv1:34,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,2,1024,1536,"link[router[3,0]->router[3,1]]",102,13056,conv1:102,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,2,1024,1536,"link[router[3,1]->router[3,2]]",68,8704,conv1:68,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,2,1024,1536,"link[router[3,2]->router[3,3]]",34,4352,conv1:34,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1024 <= release_cycle < 1536,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,3,1536,2048,"link[router[0,0]->router[0,1]]",103,13184,conv1:103,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,3,1536,2048,"link[router[0,0]->router[1,0]]",409,52352,conv1:409,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,3,1536,2048,"link[router[0,1]->router[0,2]]",69,8832,conv1:69,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,3,1536,2048,"link[router[0,2]->router[0,3]]",34,4352,conv1:34,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,3,1536,2048,"link[router[1,0]->router[1,1]]",102,13056,conv1:102,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,3,1536,2048,"link[router[1,0]->router[2,0]]",273,34944,conv1:273,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,3,1536,2048,"link[router[1,1]->router[1,2]]",68,8704,conv1:68,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,3,1536,2048,"link[router[1,2]->router[1,3]]",34,4352,conv1:34,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,3,1536,2048,"link[router[2,0]->router[2,1]]",102,13056,conv1:102,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,3,1536,2048,"link[router[2,0]->router[3,0]]",137,17536,conv1:137,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,3,1536,2048,"link[router[2,1]->router[2,2]]",68,8704,conv1:68,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,3,1536,2048,"link[router[2,2]->router[2,3]]",34,4352,conv1:34,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,3,1536,2048,"link[router[3,0]->router[3,1]]",103,13184,conv1:103,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
shared_cnn_input,3,1536,2048,"link[router[3,1]->router[3,2]]",68,8704,conv1:68,Shared STAGE/BookSim2 input,mnist_cnn_materialized_im2col,finite_trace,40,,,,,,,,experiments/aspdac/results/final_20260716/raw/mnist_cnn_noc_traces/sequential_network.csv,7844f237c4b3461cf0ed1df81aecce1b664d3abb6a6da77861173cc01f4c145a,1536 <= release_cycle < 2048,Exact shared-input bits projected over frozen XY routes; not observed queue occupancy,Exact input projection
